TASKID,task_id,task_type,pro_type,pro_size,pro_weight,status,pickup_lat,pickup_long,pickup_datetime,del_lat,del_long,del_tentativetime,worker_accepttime,worker_pickup_loc_datetime,worker_del_loc_datetime,trip_time_inhrs,req-rating,wor-rating,worker_id,profile_id,pickup,dropof,price
TID_6496,6496,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,05/04/2021 16:48,11.3410364,77.7171642,08/04/2021 13:15,05/04/2021,05/04/2019 16:48,08/04/2019 13:15,20:27:00,4.9,3,5,1,"Sedarapet, India","Erode, Tamil Nadu, India",700
TID_6497,6497,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,05/04/2021 17:36,10.0601903,76.6350827,08/04/2021 15:15,05/04/2021,05/04/2019 17:36,08/04/2019 15:15,21:39:00,4.9,1,6,1,"Sedarapet, India","Kothamangalam, Kerala, India",250
TID_6498,6498,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,05/04/2021 18:02,11.664325,78.1460142,08/04/2021 13:45,05/04/2021,05/04/2019 18:02,08/04/2019 13:45,19:43:00,4.9,2,7,1,"Sedarapet, India","Salem, Tamil Nadu, India",500
TID_6499,6499,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.0001,79.7483995,05/04/2021 18:10,18.6725047,78.0940867,09/04/2021 20:15,05/04/2021,05/04/2019 18:10,09/04/2019 20:15,02:05:00,4.9,4,8,1,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6500,6500,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,06/04/2021 15:18,10.4402142,78.0968911,09/04/2021 16:45,06/04/2021,06/04/2019 15:18,09/04/2019 16:45,01:27:00,4.9,2,9,1,"Sedarapet, India","Vadamadurai, Tamil Nadu, India",300
TID_6501,6501,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,06/04/2021 18:23,18.6725047,78.0940867,09/04/2021 12:15,06/04/2021,06/04/2019 18:23,09/04/2019 12:15,17:52:00,4.9,3,10,1,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6502,6502,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,06/04/2021 20:22,10.0601903,76.6350827,09/04/2021 14:15,06/04/2021,06/04/2019 20:22,09/04/2019 14:15,17:53:00,4,3,11,1,"Sedarapet, India","Kothamangalam, Kerala, India",400
TID_6503,6503,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,07/04/2021 21:51,18.6725047,78.0940867,13/04/2021 16:01,07/04/2021,07/04/2019 21:51,13/04/2019 16:01,18:10:00,4.7,2,12,1,"Sedarapet, India","Nizamabad, Telangana, India",150
TID_6504,6504,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.0001,79.7483995,07/04/2021 22:00,18.6725047,78.0940867,10/04/2021 16:15,07/04/2021,07/04/2019 22:00,10/04/2019 16:15,18:15:00,4.8,4,13,2,"Sedarapet, India","Nizamabad, Telangana, India",120
TID_6505,6505,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,07/04/2021 22:08,18.6725047,78.0940867,17/04/2021 13:44,07/04/2021,07/04/2019 22:08,17/04/2019 13:44,15:36:00,4.3,5,14,2,"Sedarapet, India","Nizamabad, Telangana, India",400
TID_6506,6506,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,07/04/2021 22:08,18.6725047,78.0940867,17/04/2021 13:44,07/04/2021,07/04/2019 22:08,17/04/2019 13:44,15:36:00,4.4,2,15,2,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6507,6507,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,07/04/2021 22:08,18.6725047,78.0940867,13/04/2021 16:15,07/04/2021,07/04/2019 22:08,13/04/2019 16:15,18:07:00,4.1,5,16,2,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6508,6508,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.0001,79.7483995,07/04/2021 22:08,18.6725047,78.0940867,14/04/2021 15:15,07/04/2021,07/04/2019 22:08,14/04/2019 15:15,17:07:00,4.6,3,17,2,"Sedarapet, India","Nizamabad, Telangana, India",120
TID_6509,6509,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,07/04/2021 22:09,18.6725047,78.0940867,09/04/2021 15:15,07/04/2021,07/04/2019 22:09,09/04/2019 15:15,17:06:00,4.6,2,18,2,"Sedarapet, India","Nizamabad, Telangana, India",120
TID_6510,6510,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.0001,79.7483995,07/04/2021 22:36,18.6725047,78.0940867,13/04/2021 17:15,07/04/2021,07/04/2019 22:36,13/04/2019 17:15,18:39:00,4,1,19,2,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6511,6511,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,07/04/2021 22:36,18.6725047,78.0940867,13/04/2021 17:15,07/04/2021,07/04/2019 22:36,13/04/2019 17:15,18:39:00,4.9,3,20,2,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6512,6512,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,08/04/2021 10:33,13.1992334,80.196693,10/04/2021 11:15,08/04/2021,08/04/2019 10:33,10/04/2019 11:15,00:42:00,4.2,4.2,21,2,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",300
TID_6513,6513,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.0001,79.7483995,08/04/2021 16:17,13.1992334,80.196693,13/04/2021 15:55,08/04/2021,08/04/2019 16:17,13/04/2019 15:55,23:38:00,4.3,3,22,2,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",200
TID_6514,6514,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,08/04/2021 16:18,13.1992334,80.196693,13/04/2021 16:01,08/04/2021,08/04/2019 16:18,13/04/2019 16:01,23:43:00,4.5,1,23,2,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",250
TID_6515,6515,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.0001,79.7483995,08/04/2021 16:24,18.6725047,78.0940867,14/04/2021 13:15,08/04/2021,08/04/2019 16:24,14/04/2019 13:15,20:51:00,3.1,2,24,2,"Sedarapet, India","Nizamabad, Telangana, India",250
TID_6516,6516,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,08/04/2021 18:58,18.6725047,78.0940867,13/04/2021 16:01,08/04/2021,08/04/2019 18:58,13/04/2019 16:01,21:03:00,4.3,4,25,3,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6517,6517,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,08/04/2021 19:20,13.3391677,77.1139984,13/04/2021 15:55,08/04/2021,08/04/2019 19:20,13/04/2019 15:55,20:35:00,3.7,2,26,3,"Sedarapet, India","Tumkur, Karnataka, India",160
TID_6518,6518,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.0001,79.7483995,09/04/2021 15:36,10.0601903,76.6350827,13/04/2021 15:55,09/04/2021,09/04/2019 15:36,13/04/2019 15:55,00:19:00,4.2,3,27,3,"Sedarapet, India","Kothamangalam, Kerala, India",1200
TID_6519,6519,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,09/04/2021 18:41,10.0601903,76.6350827,11/04/2021 15:15,09/04/2021,09/04/2019 18:41,11/04/2019 15:15,20:34:00,4.3,3,28,3,"Sedarapet, India","Kothamangalam, Kerala, India",450
TID_6520,6520,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.0001,79.7483995,09/04/2021 21:15,12.837284,79.7041744,13/04/2021 15:55,09/04/2021,09/04/2019 21:15,13/04/2019 15:55,18:40:00,4.9,2,29,3,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",300
TID_6521,6521,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,10/04/2021 13:08,26.4630486,86.5943203,19/04/2021 21:53,10/04/2021,10/04/2019 13:08,19/04/2019 21:53,08:45:00,4.5,4,30,3,"Sedarapet, India","Bihar, India",150
TID_6522,6522,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.837284,79.7041744,10/04/2021 12:29,23.6101808,85.2799354,16/04/2021 19:15,10/04/2021,10/04/2019 12:29,16/04/2019 19:15,06:46:00,4.3,5,31,3,"Kanchipuram, Tamil Nadu, India","Jharkhand, India",400
TID_6523,6523,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.837284,79.7041744,10/04/2021 12:27,23.6101808,85.2799354,16/04/2021 17:15,10/04/2021,10/04/2019 12:27,16/04/2019 17:15,04:48:00,4.9,2,32,3,"Kanchipuram, Tamil Nadu, India","Jharkhand, India",200
TID_6524,6524,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.0001,79.7483995,11/04/2021 10:56,26.4630486,86.5943203,18/04/2021 15:15,11/04/2021,11/04/2019 10:56,18/04/2019 15:15,04:19:00,3.7,5,33,3,"Sedarapet, India","Bihar, India",200
TID_6525,6525,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,11/04/2021 21:04,14.3661521,78.45856,14/04/2021 13:15,11/04/2021,11/04/2019 21:04,14/04/2019 13:15,16:11:00,4.1,4.1,34,3,"Sedarapet, India","Vempalli, Andhra Pradesh, India",250
TID_6526,6526,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,13.00750321,77.66509886,29/03/2021 10:32,13.19631291,77.70815693,29/03/2021 12:53,27/03/2021,29/03/2019 10:32,29/03/2019 12:53,02:21:00,4.4,3.9,35,3,"Ramamurthy Nagar, Bangalore, Karnataka","Bangalore International Airport, Bangalore, Karnataka",100
TID_6527,6527,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,13.00806403,77.66475542,28/03/2021 13:58,13.331416,77.128382,31/03/2021 20:15,28/03/2021,28/03/2019 13:58,31/03/2019 20:15,06:17:00,4.4,3.9,36,3,"Ramamurthy Nagar, Bangalore, Karnataka","R G Market Tumkur, Tumkur, Karnataka",350
TID_6528,6528,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.99269979,77.80384141,28/03/2021 12:34,12.73017359,77.95620204,28/03/2021 16:06,28/03/2021,28/03/2019 12:34,28/03/2019 16:06,03:32:00,4.9,4.3,37,3,"Mugabala, Bangalore Rural, Karnataka","Kengeri, Bangalore Rural, Karnataka",200
TID_6529,6529,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,16.56019225,80.79229309,28/03/2021 15:12,13.19631291,77.70815693,28/03/2021 18:33,28/03/2021,28/03/2019 15:12,28/03/2019 18:33,03:21:00,4.5,4,38,3,"Mugabala, Bangalore Rural, Karnataka","Anekal, Bangalore, Karnataka",200
TID_6530,6530,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,16.56019225,80.79229309,28/03/2021 15:11,12.722686,77.676518,28/03/2021 19:20,28/03/2021,28/03/2019 15:11,28/03/2019 19:20,04:09:00,4,4.3,39,3,"Mugabala, Bangalore Rural, Karnataka","Anekal, Bangalore, Karnataka",150
TID_6531,6531,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.0001,79.7483995,28/03/2021 13:03,11.664325,78.1460142,29/03/2021 11:15,28/03/2021,28/03/2019 13:03,29/03/2019 11:15,22:12:00,4.2,4.3,40,3,"Sedarapet, India","Salem, Tamil Nadu, India",200
TID_6532,6532,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,28/03/2021 12:56,11.3410364,77.7171642,03/04/2021 13:15,28/03/2021,28/03/2019 12:56,03/04/2019 13:15,00:19:00,3.8,3.9,41,4,"Sedarapet, India","Erode, Tamil Nadu, India",400
TID_6533,6533,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,28/03/2021 12:41,18.6725047,78.0940867,02/04/2021 18:37,28/03/2021,28/03/2019 12:41,02/04/2019 18:37,05:56:00,4.1,4.3,42,4,"Sedarapet, India","Nizamabad, Telangana, India",400
TID_6534,6534,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.8341735,79.7036402,28/03/2021 12:09,11.9415915,79.8083133,02/04/2021 18:27,28/03/2021,28/03/2019 12:09,02/04/2019 18:27,06:18:00,3.9,4,43,4,"Kanchipuram, Tamil Nadu, India","Pondicherry, Puducherry, India",500
TID_6535,6535,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.8341735,79.7036402,28/03/2021 12:05,11.9415915,79.8083133,01/04/2021 13:28,28/03/2021,28/03/2019 12:05,01/04/2019 13:28,01:23:00,3.6,3,44,4,"Kanchipuram, Tamil Nadu, India","Pondicherry, Puducherry, India",350
TID_6536,6536,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.8341735,79.7036402,28/03/2021 12:00,11.83266,77.9424531,06/04/2021 21:33,28/03/2021,28/03/2019 12:00,06/04/2019 21:33,09:33:00,4.9,3,45,4,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",150
TID_6537,6537,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.8341735,79.7036402,28/03/2021 12:00,11.83266,77.9424531,30/03/2021 15:15,28/03/2021,28/03/2019 12:00,30/03/2019 15:15,03:15:00,4.9,4.2,46,4,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",200
TID_6538,6538,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,28/03/2021 11:50,13.1992334,80.196693,02/04/2021 18:27,28/03/2021,28/03/2019 11:50,02/04/2019 18:27,06:37:00,4.3,4,47,4,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",100
TID_6539,6539,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,28/03/2021 11:45,13.1992334,80.196693,29/03/2021 15:15,28/03/2021,28/03/2019 11:45,29/03/2019 15:15,03:30:00,4.9,2,48,4,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",250
TID_6540,6540,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,16.56019225,80.79229309,28/03/2021 17:26,12.77787473,77.64227554,28/03/2021 19:47,28/03/2021,28/03/2019 17:26,28/03/2019 19:47,02:21:00,3.8,3,49,4,"Mugabala, Bangalore Rural, Karnataka","Chikkabidarkal, Bangalore, Karnataka",150
TID_6541,6541,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.56019225,80.79229309,28/03/2021 17:34,12.77787473,77.64227554,28/03/2021 19:55,28/03/2021,28/03/2019 17:34,28/03/2019 19:55,02:21:00,4.9,3,50,4,"Mugabala, Bangalore Rural, Karnataka","Chikkabidarkal, Bangalore, Karnataka",200
TID_6542,6542,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.8341735,79.7036402,28/03/2021 18:06,11.1178687,77.7881176,02/04/2021 18:27,28/03/2021,28/03/2019 18:06,02/04/2019 18:27,00:21:00,4.2,2,51,4,"Kanchipuram, Tamil Nadu, India","Sivagiri, Tamil Nadu, India",200
TID_6543,6543,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.8341735,79.7036402,28/03/2021 18:06,11.1178687,77.7881176,04/04/2021 12:55,28/03/2021,28/03/2019 18:06,04/04/2019 12:55,18:49:00,4.9,4,52,4,"Kanchipuram, Tamil Nadu, India","Sivagiri, Tamil Nadu, India",150
TID_6544,6544,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.8341735,79.7036402,28/03/2021 18:15,11.83266,77.9424531,02/04/2021 18:27,28/03/2021,28/03/2019 18:15,02/04/2019 18:27,00:12:00,4.9,5,53,4,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",300
TID_6545,6545,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.0001,79.7483995,28/03/2021 17:49,12.8341735,79.7036402,30/03/2021 14:15,28/03/2021,28/03/2019 17:49,30/03/2019 14:15,20:26:00,4.5,2,54,4,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",200
TID_6546,6546,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,16.56019225,80.79229309,28/03/2021 20:28,13.19908918,77.70855423,28/03/2021 23:43,28/03/2021,28/03/2019 20:28,28/03/2019 23:43,03:15:00,3.9,5,55,4,"Mugabala, Bangalore Rural, Karnataka","Anekal, Bangalore, Karnataka",200
TID_6547,6547,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,28/03/2021 15:47,15.5163112,73.9830029,30/03/2021 18:45,28/03/2021,28/03/2019 15:47,30/03/2019 18:45,02:58:00,4.5,4,56,4,"Sedarapet, India","North Goa, Goa, India",300
TID_6548,6548,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,28/03/2021 19:27,10.0601903,76.6350827,31/03/2021 16:45,28/03/2021,28/03/2019 19:27,31/03/2019 16:45,21:18:00,4.9,5,57,4,"Sedarapet, India","Kothamangalam, Kerala, India",380
TID_6549,6549,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,28/03/2021 19:13,10.4402142,78.0968911,02/04/2021 18:27,28/03/2021,28/03/2019 19:13,02/04/2019 18:27,23:14:00,4.2,4.2,58,5,"Sedarapet, India","Vadamadurai, Tamil Nadu, India",700
TID_6550,6550,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.0001,79.7483995,28/03/2021 19:10,10.4402142,78.0968911,29/03/2021 17:45,28/03/2021,28/03/2019 19:10,29/03/2019 17:45,22:35:00,4,2,59,5,"Sedarapet, India","Vadamadurai, Tamil Nadu, India",400
TID_6551,6551,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,28/03/2021 19:00,11.3410364,77.7171642,02/04/2021 18:27,28/03/2021,28/03/2019 19:00,02/04/2019 18:27,23:27:00,4.9,3,60,5,"Sedarapet, India","Erode, Tamil Nadu, India",150
TID_6552,6552,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,28/03/2021 18:58,11.3410364,77.7171642,29/03/2021 21:15,28/03/2021,28/03/2019 18:58,29/03/2019 21:15,02:17:00,4.2,4,61,5,"Sedarapet, India","Erode, Tamil Nadu, India",300
TID_6553,6553,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,28/03/2021 18:58,11.3410364,77.7171642,02/04/2021 18:27,28/03/2021,28/03/2019 18:58,02/04/2019 18:27,23:29:00,4.9,1,62,6,"Sedarapet, India","Erode, Tamil Nadu, India",400
TID_6554,6554,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.8341735,79.7036402,28/03/2021 18:54,11.83266,77.9424531,02/04/2021 18:27,28/03/2021,28/03/2019 18:54,02/04/2019 18:27,23:33:00,4.4,3,63,6,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",500
TID_6555,6555,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,13.00750321,77.66509886,29/03/2021 15:59,13.19631291,77.70815693,29/03/2021 18:20,29/03/2021,29/03/2019 15:59,29/03/2019 18:20,02:21:00,4.3,4,64,6,"Ramamurthy Nagar, Bangalore, Karnataka","Hulimangala, Bangalore, Karnataka",400
TID_6556,6556,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.0001,79.7483995,29/03/2021 15:55,18.6725047,78.0940867,01/04/2021 22:15,29/03/2021,29/03/2019 15:55,01/04/2019 22:15,06:20:00,4.5,4,65,6,"Sedarapet, India","Nizamabad, Telangana, India",250
TID_6557,6557,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,29/03/2021 15:53,18.6725047,78.0940867,02/04/2021 11:15,29/03/2021,29/03/2019 15:53,02/04/2019 11:15,19:22:00,4.9,4,66,7,"Sedarapet, India","Nizamabad, Telangana, India",100
TID_6558,6558,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.8341735,79.7036402,29/03/2021 16:35,11.83266,77.9424531,31/03/2021 18:15,29/03/2021,29/03/2019 16:35,31/03/2019 18:15,01:40:00,4.7,3,67,7,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",300
TID_6559,6559,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.8341735,79.7036402,29/03/2021 16:31,11.1178687,77.7881176,02/04/2021 18:27,29/03/2021,29/03/2019 16:31,02/04/2019 18:27,01:56:00,4.7,3,68,7,"Kanchipuram, Tamil Nadu, India","Sivagiri, Tamil Nadu, India",200
TID_6560,6560,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,29/03/2021 16:15,10.0601903,76.6350827,02/04/2021 11:15,29/03/2021,29/03/2019 16:15,02/04/2019 11:15,19:00:00,4.2,5,69,7,"Sedarapet, India","Kothamangalam, Kerala, India",550
TID_6561,6561,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.0001,79.7483995,29/03/2021 17:08,13.1992334,80.196693,30/03/2021 14:15,29/03/2021,29/03/2019 17:08,30/03/2019 14:15,21:07:00,4.1,3,70,7,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",400
TID_6562,6562,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,29/03/2021 17:05,15.5163112,73.9830029,04/04/2021 05:19,29/03/2021,29/03/2019 17:05,04/04/2019 05:19,12:14:00,4.6,3,1,8,"Sedarapet, India","North Goa, Goa, India",50
TID_6563,6563,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.0001,79.7483995,29/03/2021 17:00,18.6725047,78.0940867,02/04/2021 15:15,29/03/2021,29/03/2019 17:00,02/04/2019 15:15,22:15:00,4.3,4,2,8,"Sedarapet, India","Nizamabad, Telangana, India",200
TID_6564,6564,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,16.56019225,80.79229309,29/03/2021 20:10,12.71198397,77.69108593,31/03/2021 18:16,29/03/2021,29/03/2019 20:10,31/03/2019 18:16,22:06:00,4.9,5,3,8,"Mugabala, Bangalore Rural, Karnataka","Anekal, Bangalore, Karnataka",200
TID_6565,6565,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.8341735,79.7036402,29/03/2021 16:49,11.83266,77.9424531,02/04/2021 11:15,29/03/2021,29/03/2019 16:49,02/04/2019 11:15,18:26:00,4.9,4,4,8,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",300
TID_6566,6566,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.8341735,79.7036402,29/03/2021 16:48,11.83266,77.9424531,30/03/2021 16:15,29/03/2021,29/03/2019 16:48,30/03/2019 16:15,23:27:00,4.9,4,5,8,"Kanchipuram, Tamil Nadu, India","Mecheri, Tamil Nadu, India",350
TID_6567,6567,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.0001,79.7483995,29/03/2021 19:22,11.3410364,77.7171642,02/04/2021 18:32,29/03/2021,29/03/2019 19:22,02/04/2019 18:32,23:10:00,4.9,5,6,8,"Sedarapet, India","Erode, Tamil Nadu, India",100
TID_6568,6568,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.0001,79.7483995,29/03/2021 18:56,11.3410364,77.7171642,02/04/2021 16:45,29/03/2021,29/03/2019 18:56,02/04/2019 16:45,21:49:00,4.9,2,7,9,"Sedarapet, India","Erode, Tamil Nadu, India",100
TID_6569,6569,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.0001,79.7483995,29/03/2021 17:00,18.6725047,78.0940867,02/04/2021 14:15,29/03/2021,29/03/2019 17:00,02/04/2019 14:15,21:15:00,4.9,3,8,9,"Sedarapet, India","Nizamabad, Telangana, India",250
TID_6570,6570,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,29/03/2021 16:14,10.0601903,76.6350827,01/04/2021 15:45,29/03/2021,29/03/2019 16:14,01/04/2019 15:45,23:31:00,4.2,5,9,9,"Sedarapet, India","Kothamangalam, Kerala, India",500
TID_6571,6571,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,29/03/2021 15:44,11.3410364,77.7171642,02/04/2021 20:15,29/03/2021,29/03/2019 15:44,02/04/2019 20:15,04:31:00,4.4,5,10,9,"Sedarapet, India","Erode, Tamil Nadu, India",150
TID_6572,6572,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,30/03/2021 11:59,10.4402142,78.0968911,02/04/2021 15:15,30/03/2021,30/03/2019 11:59,02/04/2019 15:15,03:16:00,3.4,3,11,9,"Sedarapet, India","Vadamadurai, Tamil Nadu, India",250
TID_6573,6573,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,30/03/2021 11:58,10.4402142,78.0968911,02/04/2021 15:15,30/03/2021,30/03/2019 11:58,02/04/2019 15:15,03:17:00,4.1,4,12,9,"Sedarapet, India","Vadamadurai, Tamil Nadu, India",300
TID_6574,6574,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.0001,79.7483995,30/03/2021 13:32,11.3410364,77.7171642,03/04/2021 17:15,30/03/2021,30/03/2019 13:32,03/04/2019 17:15,03:43:00,4.9,4,13,9,"Sedarapet, India","Erode, Tamil Nadu, India",300
TID_6575,6575,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,30/03/2021 13:29,18.6725047,78.0940867,01/04/2021 15:15,30/03/2021,30/03/2019 13:29,01/04/2019 15:15,01:46:00,3.9,3,14,9,"Sedarapet, India","Nizamabad, Telangana, India",150
TID_6576,6576,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.0001,79.7483995,30/03/2021 13:25,12.853929,77.6178125,03/04/2021 14:15,30/03/2021,30/03/2019 13:25,03/04/2019 14:15,00:50:00,3.5,4,15,9,"Sedarapet, India","Mylasandra, Bengaluru, Karnataka, India",200
TID_6577,6577,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.0001,79.7483995,30/03/2021 13:22,12.853929,77.6178125,02/04/2021 17:15,30/03/2021,30/03/2019 13:22,02/04/2019 17:15,03:53:00,4,5,16,10,"Sedarapet, India","Mylasandra, Bengaluru, Karnataka, India",250
TID_6578,6578,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.0001,79.7483995,30/03/2021 22:00,13.1992334,80.196693,02/04/2021 16:15,30/03/2021,30/03/2019 22:00,02/04/2019 16:15,18:15:00,3.9,5,17,10,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",300
TID_6579,6579,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.0001,79.7483995,30/03/2021 21:54,10.0601903,76.6350827,03/04/2021 17:15,30/03/2021,30/03/2019 21:54,03/04/2019 17:15,19:21:00,4.5,2,18,10,"Sedarapet, India","Kothamangalam, Kerala, India",150
TID_6580,6580,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.0001,79.7483995,31/03/2021 14:09,10.7867303,76.6547932,01/04/2021 14:45,31/03/2021,31/03/2019 14:09,01/04/2019 14:45,00:36:00,4.9,3,19,10,"Sedarapet, India","Palakkad, Kerala, India",600
